review_id,text,lang,recommended,playtime_hours,posted_at
85129802,"The most masterfully crafted RPG of this generation by far, The Witcher 3 blows you away with an incredible main story and side quests, detailed and meaningful choices, graphics that still look incredible to this day (the environment detail is ballslapping), a soundtrack that makes you FEEL like you're in the middle of a medieval fantasy adventure (with a lot of influences from Eastern European culture) and really good gameplay which has weight and makes you feel like a legendary sword fighter. 

With over 500 hrs played on GOG and PS4, replaying this again on Steam is a joy and I can say it is still just as enjoyable as when I first tried it. Completely recommend buying it.",english,True,11.1,2021-01-22 07:54:20
85111249,Its kinda too long but if you're not an impatient little goblin like me then yeah its good,english,True,81.5,2021-01-21 22:16:00
84595142,"The only thing I don't like about this game is the horse control/combat, but everything else is just *chef's kiss*. Gorgeous visuals, amazing combat system, rich characters and story. I really hope this isn't the end of the Witcher series, but if it is, then I couldn't think of a better way game to end it on.",english,True,160.2,2021-01-13 06:17:23
84880305,The best,english,True,182.5,2021-01-17 23:32:49
85016917,买了绝对不会亏，蠢驴nb,schinese,True,37.2,2021-01-20 06:30:55
84601163,"it good
",english,True,45.2,2021-01-13 09:10:01
83765435,"good ^4
",english,True,170.6,2021-01-01 22:44:10
83632415,furkana inat ben de oynamadan like atıyorum aq,english,True,4.6,2020-12-31 07:34:59
82263501,"국산 RPG만 접해보고 RPG는 진짜 극혐하는 성격이였는데...
위쳐는 그반대로 노가다를 많이 안해도되고 스토리위주에 방대한 세계관 그리고 중세판타지적 분위기가 압도적이였음...
게임성은 뛰어나다고 볼순없지만 나머지 부분이 이걸 다 커버해주고 모드로 바꿔버리면 그만이라... 

100시간 정도 했는데 
이정도게임이 다시 나올까 잘 모르겠네요 ㅠㅠ
싸펑도 기대했지만 위쳐랑 똑같은 대화방식에 따른 스토리진행 UI나 게임성은 똑같고 발전하지 못한 모습 AI 보고서 너무 충격먹었습니다. CDPR겜은 위쳐선에서 정리가능할거같네요 ㅎ",koreana,True,93.8,2020-12-13 12:11:38
80338065,생각보다 재미없음,koreana,False,23.8,2020-11-26 15:04:45
75568964,재밌다,koreana,True,49.9,2020-09-06 23:25:48
83874019,"place of power, it's gotta be.",english,True,212.0,2021-01-03 04:10:27
84003256,It's class.,english,True,125.2,2021-01-04 17:09:43
85076956,"Simply , don't play this game it will ruin every other game for you cuz you will not find anything like this . calling this a game would be an understatement .",english,True,161.8,2021-01-21 08:36:24
83911070,A master crafted adventure game!,english,True,65.8,2021-01-03 15:09:43
83603714,"Never played Witcher 3 before ....

I´m shocked how good this game is 

Buy it. Even for full price and trust me ... its worth it",english,True,70.3,2020-12-30 22:40:16
78921492,굿게임. 스토리를 따라가는 게임(자유도 거의 없다고 생각함). 스토리가 재밌음,koreana,True,45.6,2020-11-08 04:24:54
84509200,"Even if I'm at the start, the bugs are making my eyes bleed that I can't even enjoy the game peacefully.",english,False,1.4,2021-01-11 19:20:00
85075158,"Could not recommend this game enough, absolutely breath taking even 5 years after release! this is what RPGs should aspire to be.",english,True,46.1,2021-01-21 07:55:03
83489194,"Really good game i recommend it. Had it for over a year bc i didnt read the tutorials like a fool, but its an amazing game once you read them. And a beautiful at that.
",english,True,195.8,2020-12-29 16:14:35
84067168,Zero regrets buying this game,english,True,93.9,2021-01-05 12:56:24
84283361,"There was a time when i used to say this game was a 10/10 but, if i'm being honest with myself it's not It's an 11/10.",english,True,226.0,2021-01-08 11:26:20
81836820,굿굿,koreana,True,12.6,2020-12-08 13:35:49
81609326,궨트 한판 하지.,koreana,True,161.6,2020-12-04 19:03:15
75584072,"아 후속작 언제 나오나
",koreana,True,47.6,2020-09-07 07:28:35
84332803,"I can't get into this repetitive game. I don't know what all the hype is about because I don't even care to play it any more. Not my cup of tea. Go hear talk talk talk talk talk, go do 1 little thing that's not that fun, come back talk talk talk talk. Battle step to the side hit, step to the side hit, over and over forever. Boring game.",english,False,11.6,2021-01-09 03:22:31
81737892,말이 필요 없어요. 그냥 갓쳐.,koreana,True,64.4,2020-12-06 17:38:45
81702124,"꾸ㅡㄹ잼
",koreana,True,130.7,2020-12-06 04:28:07
81708883,흡인력 있는 스토리 진행. 다만 초기 적응시간이랑 플레이타임이 깁니다.,koreana,True,201.6,2020-12-06 07:29:08
83760499,The best RPG.,english,True,341.6,2021-01-01 21:29:21
84833272,BEST RPG IVE EVER PLAYED HANDS DOWN 10/10 HIGHLY RECOMMED,english,True,66.5,2021-01-17 06:07:20
83681680,Visit my profile for free keys!!!,english,True,20.9,2020-12-31 21:47:15
85142262,刚几个小时的我 决定明天辞职,schinese,True,12.4,2021-01-22 13:16:49
84498666,"looks great, amazing story and characters, and soundtrack that won't leave your head",english,True,234.2,2021-01-11 15:54:46
76119240,"1회차는 듀얼쇼크 아이콘 문제로 클라로 켜서 클리어하고
2회차는 키보드로 해서 76시간이지만 총합 합치면 150시간은 우숩게 넘길듯재미있습니다
다른 말이 필요가 없어요

2020 어워드로 뜨길래 다시 한번 추천합니다
초반 플레이나 진행에는 어려움이 있을 수 도 있습니다.

몬스터들과 재료들을 모아 포션들을 모으고 본인이 검술에 재미가 있다면 검술 위쳐를

마법과 표식을 쓰는게 재미있다 싶으면 표식위쳐를 목표로 여러 장비와 능력을 올리세요",koreana,True,76.2,2020-09-17 13:36:51
83732561,i love the game best game ever,english,True,24.3,2021-01-01 14:36:02
85045409,"Çektim kılıcı sonuna kadar.
Eyledim igni'yi sonuna kadar.
bastım Gwent'e yerden göğe kadar.
içtim şarabı dibine kadar.

Sevdim bir yar,
geldi bana beş yar.
Yren geldi göğe gitti wild hunt,
kablimden geldi kalbimde kaldı siyahlı yarim
",turkish,True,228.6,2021-01-20 18:06:44
84172339,You already know.,english,True,81.8,2021-01-06 19:45:37
81709032,전투가 좀 아쉽긴 하지만 그래픽이나 스토리가 너무 좋아서 재밌습니다,koreana,True,38.2,2020-12-06 07:33:22
83772781,Yes from my time on the game I've had a lot of fun with the story and the quests.,english,True,4.2,2021-01-02 00:45:36
84111734,This is the definition of a great game. Simply magnificent....,english,True,75.5,2021-01-06 00:17:09
84309578,"on ps4 i have over 300 hours clocked on my first playthrough and plan for at least that much on pc here this is one of the if not the best game ive ever played story wise its incredible cd projekt did a good my friends dont let this one pass ya by mates
",english,True,5.3,2021-01-08 19:29:12
75740171,좋아,koreana,True,96.5,2020-09-10 10:29:24
83481127,10/10 would recommend - sponsored by NordVPN,english,True,62.4,2020-12-29 14:22:37
85132932,？,schinese,True,12.8,2021-01-22 09:21:00
83272632,can ride a horse,english,True,58.2,2020-12-27 07:03:52
77284824,don't need comment!,koreana,True,126.1,2020-10-09 14:34:40
84914783,Best game ever!,english,True,114.8,2021-01-18 15:05:23
76444422,"The end of his saga
full of the grim and Beautiful 
And that motherless level system",koreana,True,182.2,2020-09-23 19:23:47
80769431,재밌어요~,koreana,True,489.2,2020-11-28 02:36:44
83690005,10/10 would recommend - sponsored by NordVPN,english,True,78.0,2021-01-01 00:23:57
82777222,"아직까지 이 겜을 안 해보고 살지말지 고민하고있는 사람있음?
어차피 할인도 자주 하는편이고 할인율도 크니까 무조건 사자
전투나 조작감으로 말이 많지만 이 겜의 진정한 가치는
스토리의 몰입감과 주옥같은 퀘스트, 본편 이상급의 DLC임
나도 처음 구매하고나선 스토리 이해가 되질 않아서 과수원에서 접고 방치했는데
각 잡고 정주행하기로 맘 먹고 유튭으로 전편 스토리 세계관 요약본 보고 하니 몰입감이 다름
전작 내용과 세계관 몰라도 충분히 갓겜소리 들을만한 스토리텔링이지만
진정한 재미를 느끼고 싶으면 유튭으로 꼭 전작 스토리 요약정리한거 보고 하길 추천함
",koreana,True,145.6,2020-12-20 18:36:28
84845958,"서사식 오픈월드 우주 명작.
오픈월드 RPG나 깊이있는 스토리를 좋아한다면 꼭 해봐야할 작품",koreana,True,168.0,2021-01-17 11:37:00
84117283,"I made a yo mama joke in the game.

10/10",english,True,91.8,2021-01-06 02:10:45
84114886,"After roughly 75 hours, I feel like I've only accomplished maybe a third of the base game. I haven't even touched the DLC yet. Wish there were more games of this length and depth out there",english,True,77.7,2021-01-06 01:20:43
84446880,"Amazing game play, love battle prep and certain weaknesses of enemies.",english,True,58.2,2021-01-10 18:52:29
75222194,아이템 현금거래 카톡 fake123 최저가,koreana,True,370.3,2020-08-31 14:05:29
85010223,킹갓겜,koreana,True,69.2,2021-01-20 02:59:53
81372064,갓겜,koreana,True,90.6,2020-12-01 13:37:01
84131495,OK,english,True,171.2,2021-01-06 07:53:00
84312026,One of the greatest games ever made! Get this game!,english,True,88.2,2021-01-08 20:10:38
83784466,정말 잼있게 잘 했습니다,koreana,True,173.6,2021-01-02 04:21:21
83663204,"No words, just gwent",english,True,235.4,2020-12-31 16:42:34
78142750,"결국 1, 2편은 못해봤지만 3편은 정말 최고다...

피의 남작부터 특유의 우중충한 분위기와 이야기 그리고 예상치 못한 결말로 
수많은 메인 및 서브 퀘스트에 깊게 빠져들 수 있었던 것 같다.

전투는 조금 아쉬울 수도 있겠지만 궨트가 있잖아? 

그리고 DLC마저 새로운 매력을 더해줘서 정말 풍성하게 즐길 수 있다.

비록 넷플릭스에서 현실은 시궁창으로 만들었지만...
게임의 트리스와 예니퍼, 기억할게!",koreana,True,187.8,2020-10-25 17:31:26
84314687,nice,english,True,38.7,2021-01-08 20:58:49
76444547,시리 죽은거 알았을때... 그 자리서 담배 2~3대 빤거 같다,koreana,True,252.8,2020-09-23 19:27:00
85097392,Жидкое Золото,russian,True,47.3,2021-01-21 17:02:42
84849224,Simply the best game I played.,english,True,239.9,2021-01-17 12:48:11
81976767,갓겜,koreana,True,6.8,2020-12-10 13:34:57
85179341,"worth
",english,True,9.2,2021-01-23 03:08:38
84493602,Free V-bucks generator click here!!! bit.ly/fake,english,True,176.2,2021-01-11 14:17:46
84012461,I'm on my 5th play through of Witcher 3 and it still looks great 5 years later.  This is gaming done right.  If you haven't played it yet I can't recommend it enough.,english,True,174.1,2021-01-04 19:22:07
84836170,super underrated game by indie dev CD PROJEKT RED,english,True,82.4,2021-01-17 07:28:38
84247352,Best RPG ever made.,english,True,150.9,2021-01-07 21:13:27
84682394,What else can I say that hasn't already been said. 11/10 will play again and again and again!,english,True,232.5,2021-01-14 17:36:15
83850374,Awesome game! Classic but good!,english,True,2.0,2021-01-02 21:42:09
85091452,Лучшая игра. А дополнения лучше сюжета игры,russian,True,146.6,2021-01-21 14:56:11
82747455,최고,koreana,True,96.4,2020-12-20 08:57:11
83662947,Visit my profile for free keys!!!,english,True,176.0,2020-12-31 16:38:45
85086695,好玩  ~玩了就上癮,tchinese,True,42.3,2021-01-21 12:41:23
75690326,"잼서용~ 괜히 명작이 아닌듯
",koreana,True,34.7,2020-09-09 09:56:46
83518405,"Obviously a great game, nothing left to say that hasn't been said before.",english,True,121.6,2020-12-29 23:01:01
83562902,Masterpiece,english,True,88.2,2020-12-30 12:55:00
76002309,단점이없는게임,koreana,True,88.5,2020-09-15 04:26:45
83877793,This game is too good. Well played story line.. realistic ..  ++,english,True,43.4,2021-01-03 05:21:20
74883062,가슴이 웅장해진다,koreana,True,174.9,2020-08-25 11:05:31
85033454,"güzel
",turkish,True,4.5,2021-01-20 13:48:38
83443186,played through several times always something new,english,True,313.9,2020-12-29 02:43:01
85021582,Good Game. (:,english,True,222.2,2021-01-20 08:51:21
84127508,"Pretty good.
Sometimes jank.",english,True,81.6,2021-01-06 06:10:29
85090115,.,turkish,True,95.1,2021-01-21 14:27:51
84318032,Absolute love,english,True,70.5,2021-01-08 22:00:32
83564417,!,english,True,55.6,2020-12-30 13:20:10
84029262,it good ig,english,True,4.4,2021-01-04 23:46:31
83413223,"I just finish the game and I must say it is [b]Masterpiece[/b] and best game I've ever played. Final missions were [b]breathtaking![/b] It is not over for me with Witcher, I'm gonna play the DLCs.

[h1]If someone thinking about buying this game, just buy it, you will not regret it, really![/h1]",english,True,81.1,2020-12-28 19:09:05
84388838,"스토리 하나만큼은 좋다
특히 DLC가 매우 풍부해서 좋다 오히려 본편보다 나은 느낌",koreana,True,328.7,2021-01-09 22:15:05
83410515,This. Is. Amazing.,english,True,3.7,2020-12-28 18:34:07
74996807,"크흐.. 킹덤컴과는 비교도  안될 이...이.. 용솟음치는 기사정신!!! 사이드 퀘스트가 거의 메인퀘스트처럼 분량이 엄청납니다!! 왜 평들이 압도적으로 긍정적인지를 닥치고 플레이해보면 아는게임,",koreana,True,8.8,2020-08-27 10:25:09
83339749, nice tris,english,True,91.9,2020-12-27 23:16:21
83638680,I've been a few hours into the game and I'm loving it so far ! Heard only good about it from my friends as well :),english,True,21.7,2020-12-31 09:51:27
84375579,One of the best games ever made.,english,True,42.5,2021-01-09 18:19:10
84134755,The Witcher 3 is like if Shrek took place in Berserk's universe and was really horny,english,True,41.9,2021-01-06 09:10:49
84959454,its neet,english,True,35.7,2021-01-19 05:52:14
83684226,I want to hug people who made this game.,english,True,100.0,2020-12-31 22:32:43
83621970,I never expected it to be so fun to play.,english,True,117.0,2020-12-31 04:00:47
85159857,"真特么的好
",schinese,True,60.0,2021-01-22 19:15:08
84254315,10/10 would recommend - sponsored by NordVPN,english,True,145.1,2021-01-07 23:29:19
83518852,"Bought it on sale, had heard great stories about it. Turns out people were right, amazing game, honestly surprised those 46 hours aren't more. 

",english,True,105.4,2020-12-29 23:07:31
85002687,This is my favourite game ever and the storyline/dlcs are simply amazing. If you have not played this game before I highly recommend it,english,True,120.0,2021-01-19 23:23:56
83795961,<3,english,True,19.0,2021-01-02 08:08:17
83860733,"geralt big
",english,True,62.2,2021-01-03 00:15:38
84755377,아이템 현금거래 카톡 fake123 최저가,english,True,6.0,2021-01-15 23:11:16
84302691,The game is very good. Graphics generally drown. Recommend!!!,english,True,75.9,2021-01-08 17:30:25
81146756,정말 재밌게 했던 게임 외쳐 갓쳐!,koreana,True,101.8,2020-11-30 00:33:47
83744056,BUY CHEAP CS:GO SKINS www.totallylegit-skins.example,english,True,2.8,2021-01-01 17:23:04
84226898,"❤ Audience ❤
☑ Beginner
☑ Casual Gamer
☑ Normal Gamer
☐ Expert

☼ Graphics ☼
☐ Bad
☐ Alright
☐ Good
☑ Beautiful
☐ Fantastic

♬ Music ♬
☐ Bad
☐ Alright
☑ Good
☐ Beautiful
☐ Fantastic

☠ Difficulty ☠
☐ Easy
☐ Average
☑ Easy to learn / Hard to master
☐ Hard
☐ Unfair

§ Bugs §
☐ Bugs destroy the game
☐ Lots of bugs
☐ Few Bugs
☐ You can use them for speedrun
☑ Nothing encountered

☯ Story ☯
☐ There is none
☐ Bad
☐ Alright
☐ Good
☑ Fantastic

⚔ Gameplay ⚔
☐ Frustrating
☐ Sleepy
☐ Boring
☑ Fun
☑ Challenging

۞ Game time / Length ۞
☐ Really short (0 - 3 hours)
☐ Short (4 - 8 hours)
☐ Few hours (10 - 20 hours) [if you focus on the main story]
☐ Long (40-60 hours) [if you complete everything]
☑ Very Long (61-100 hours)
☐ Extremely Long (101+ hours)

$ Price / Quality $
☐ Full price
☑ Wait for Sale
☐ Don't buy
☐ Refund it if you can",english,True,70.0,2021-01-07 15:37:58
83549862,"Played this game on other accounts for thousands of hours , This is my top 5 Of all time , and so I recommend it , why ? 
1. Amazing story and side quests (some side quests Like the bloody baron are so deep and meaningful that you Feel Such strong emotion and immersion )
2. the graphics are still to this day amazing and it holds up so nicely from 2015 
3.MODS
4.An immersing world with so much exploration To do and So many activities (bandit camps , monster nests , treasure hunts , etc ... )
5.Characters that You will like and care for like (yennefer , triss , Jaskier , Geralt , Zoltan , etc,) 
6.Amazing sound track that really adds to the gameplay 
These are a few reasons to play this game if you haven't .
",english,True,4.8,2020-12-30 08:48:45
84851583,"Absolutely mint game, in my top 3 easy
",english,True,108.1,2021-01-17 13:36:22
85013814,好玩,schinese,True,68.2,2021-01-20 04:47:57
84392696,Visit my profile for free keys!!!,english,True,199.2,2021-01-09 23:32:30
84973220,Visit my profile for free keys!!!,english,True,16.7,2021-01-19 12:19:01
84949506,"lilac and gooseberries
",english,True,11.0,2021-01-19 00:44:56
83606169,POG GAME INSANE POG CHAMP!,english,True,73.3,2020-12-30 23:19:31
84871120,I tossed the coin and i'll toss more,english,True,80.9,2021-01-17 20:01:24
82740157,님들 고민하지 마세요 고민하는 시간에 위쳐를 하세요,koreana,True,12.9,2020-12-20 06:01:00
76163021,그냥 해봐 좀,koreana,True,108.8,2020-09-18 10:34:32
83679737,Simply one of the best RPG's ever,english,True,29.3,2020-12-31 21:12:49
83501310,still better than cyberpunk,english,True,76.4,2020-12-29 19:00:14
85156904,КАЧАААААААЙ!!!( кто понял тот поймёт),russian,True,59.1,2021-01-22 18:11:59
81401840,가성비 원탑인듯.  인생게임 중 하나,koreana,True,194.0,2020-12-01 17:09:24
83913193,despite the small bugs this game has i love this game ive already spent 68 hours worth of play time and sure ive come across 2 unbeatable quests due to bugs but thats rhe only issue ive had besides that worth every penny and every minute of your time,english,True,82.8,2021-01-03 15:38:50
85147372,Super jeu ! Les DLC offrent également des ajouts qui en valent la peine.,french,True,131.8,2021-01-22 15:01:51
84082348,GOTY,english,True,66.7,2021-01-05 16:38:04
83811969,noice,english,True,55.0,2021-01-02 12:58:21
84182213,"The best game i've ever played.  Graphics, atmosphere, gameplay, excellent story and unforgettable characters... i will miss the time that i spent with you. See you Geralt, see you Ciri. See you witchers..-  :/",english,True,54.6,2021-01-06 22:38:22
84652360,Wow. What a game,english,True,51.5,2021-01-14 05:06:37
83575329,"One of, if not the best single player game experiences out there. Nothing really comes close.",english,True,113.1,2020-12-30 16:02:38
83460735,gorgeous,english,True,1.5,2020-12-29 08:24:25
85014082,Gwent carries the game,english,True,71.6,2021-01-20 04:56:48
85004055,"只有公司好好活着，玩家才有机会有可能得到一个完整的修复好的游戏，才有可能不令自己的钱白花，不令自己的期待落空，不留下遗憾……只要开发商如果还具备一丝的诚意，就可以对此抱有期待。

看哭了 太感动了 祝孝子们下次还被骗",schinese,False,12.6,2021-01-19 23:58:30
84261712,tiddy,english,True,3.7,2021-01-08 02:11:10
84827403,the best game of this decade,english,True,40.0,2021-01-17 03:27:59
75635792,그냥 사라,koreana,True,32.3,2020-09-08 07:44:26
83490062,10/10 would recommend - sponsored by NordVPN,english,True,75.8,2020-12-29 16:26:42
83925489,Just love the story and everything. If you like rpg's would i recommend witcher 3 in any way possible,english,True,6.1,2021-01-03 18:26:57
84475205,so so,english,True,62.4,2021-01-11 06:13:51
83941967,one of the best games ever. true benchmark! must play for any gamer <3,english,True,81.2,2021-01-03 22:15:32
85039902,Лучшая игра EVER,russian,True,46.7,2021-01-20 16:06:27
84695517,Топ,english,True,683.7,2021-01-14 22:25:42
83581558,One of the best game of all time,english,True,36.9,2020-12-30 17:30:46
77609569,"첫 플레이를 하든, 다회차를 하든 계속 잼있습니다. 꼭 하세요 꼭!
선택지가 다양해서 할때마다 잼있어요",koreana,True,102.2,2020-10-15 18:18:44
83823262,Great game,english,True,113.5,2021-01-02 15:38:47
83957038,tuyul hunter,english,True,92.6,2021-01-04 02:42:30
83608348,Life seems emptier after finishing this game.,english,True,93.1,2020-12-30 23:54:16
83388231,One of the best games I ever played!,english,True,119.0,2020-12-28 13:27:59
83461408,BUY CHEAP CS:GO SKINS www.totallylegit-skins.example,english,True,23.9,2020-12-29 08:39:46
84857097,"The most complete, well-written, polished videogame I have ever played. So much content to play through, and not only is it as long as you want it to be, all that time that you will spend in this world will be a joy, because every single mechanic is extremely well done and implemented. It is because of games like these that I will never stop playing videogames in the future. I only wish I could play Witcher III for the first time again, to experience it without knowing the amazingness that awaited me.",english,True,93.9,2021-01-17 15:24:59
83949427,Best game I have ever played hands down. Love it.,english,True,131.2,2021-01-04 00:19:31
76423391,굿입니다,koreana,True,31.1,2020-09-23 12:00:27
83705726,"Fun game.  Open world self-found game with extraordinary combat mechanics.  If you like Skyrim, you'll love this game.  Enough said.",english,True,71.8,2021-01-01 05:54:42
83596462,One of the best games I've ever played.,english,True,49.1,2020-12-30 20:55:10
76580794,최고의 rpg 게임.,koreana,True,373.0,2020-09-26 06:58:35
85162828,Un excellent jeu que l'on m'a recommandé et que je ne regrette pas d'avoir acheté <3,french,True,45.5,2021-01-22 20:19:49
85043775,Очуметь как рекомендую эту игру,russian,True,67.0,2021-01-20 17:30:38
79187405,"위쳐3 : 만드는데 아마도3~4년

사펑:만드는데 8년

?",koreana,True,77.3,2020-11-13 08:27:54
76468971,GOTY,koreana,True,99.6,2020-09-24 08:09:48
85046824,"sztos, wiedźmin jedna z najładniejszych gier w jakie grałem",polish,True,8.6,2021-01-20 18:35:51
80978393,이런 류 게임 안 해봤다면 세일할 때 사셈 후회 안 할 거임,koreana,True,10.6,2020-11-29 02:27:32
75572335,분명 재미는 있는데 1년째 엔딩을 못보고있어요...,koreana,True,32.3,2020-09-07 01:16:24
81524205,갓겜,koreana,True,289.6,2020-12-03 13:17:23
78640556,현재까지 내 인생 최고의 게임. 스팀으로 2회차 완료.,koreana,True,152.9,2020-11-03 09:01:12
84841854,"cba to play it on switch so i bought it on pc as well, legendary game isn't it.",english,True,126.3,2021-01-17 10:01:32
85125697,"棒
",schinese,True,43.6,2021-01-22 05:41:30
83627522,"very good game with lots of dialogue and world building and mature themes. based off the books by andzrej sapkowski which i have read and they are alright. the netflix show is shit.

you dont need to play the previous 2 games",english,True,148.0,2020-12-31 05:50:53
84202982,"One of the best single player game and its really enjoyable. The story, graphic, side quest, combat its all really good. Totally recommend this game.",english,True,58.4,2021-01-07 07:02:22
83824871,Very plenty,english,True,14.4,2021-01-02 15:59:53
83333834,"easily one of the best games ive ever played, great soundtrack, interesting story, most fluid combat system i've ever felt, and a good looking open world with plenty to do
dlc seems promising too 
10/10 :}",english,True,16.5,2020-12-27 21:53:52
84333019,BADASS,english,True,16.4,2021-01-09 03:27:33
81285949,한번 키면 끄기 힘든 겜,koreana,True,40.6,2020-11-30 21:48:33
84126879,"just play the fuckin' Gwent, RPG is just a side story.

9/11",english,True,79.5,2021-01-06 05:53:43
78820728,잼있어요 시간가는줄 몰라요,koreana,True,165.2,2020-11-06 13:31:59
83792766,Free V-bucks generator click here!!! bit.ly/fake,english,True,7.3,2021-01-02 07:02:45
85088505,"badbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbadbad
",english,False,18.0,2021-01-21 13:22:01
85157801,Игра шедевр.,russian,True,76.5,2021-01-22 18:31:17
83247240,"Classic by now, grab complete edition on sale.",english,True,156.8,2020-12-26 23:56:16
84277360,Team Triss,english,True,379.8,2021-01-08 09:06:19
83312298,"Watched full playthrough on Youtube when i was a poor student.
Now finally i can experience the game myself !!!",english,True,73.1,2020-12-27 16:50:03
83970961,"ê°ê², ì­ì ê°ê².",koreana,True,13.7,2021-01-04 07:58:21
80111784,RPG를 별로 좋아하지 않지만 이 게임은 그렇지 않습니다. 초반 부분만 잘 넘기면 정말 재미있게 게임플레이하실수있어요!!!!,koreana,True,118.5,2020-11-26 04:17:49
83553623,재밌음,koreana,True,169.9,2020-12-30 10:04:08
85173767,아이템 현금거래 카톡 fake123 최저가,turkish,True,114.0,2021-01-23 00:42:16
82775271,Visit my profile for free keys!!!,koreana,False,99.0,2020-12-20 18:00:01
84987345,买就完事儿了,schinese,True,161.3,2021-01-19 17:25:19
79793549,위쳐 아직 안한 뇌 삽니다,koreana,True,598.1,2020-11-25 09:18:05
84039891,"This game is number one to put it simply
",english,True,28.6,2021-01-05 03:14:13
85119707,补个票,schinese,True,53.6,2021-01-22 02:27:25
85184605,"One of the best RPG's of all time, worthy of any collection",english,True,93.1,2021-01-23 05:32:50
84069840,"very good if u like long rpg's
its more of a move than a game at some points, but still really fun
world looks great and story very interesting",english,True,14.8,2021-01-05 13:38:21
85139421,uffff compralo y contame,spanish,True,194.6,2021-01-22 12:11:01
75538163,영화속에 내가 들어간듯한 느낌이당,koreana,True,41.0,2020-09-06 11:30:04
84211462,Free V-bucks generator click here!!! bit.ly/fake,english,True,77.9,2021-01-07 10:38:39
75113080,"RPG는 위쳐를 하기전과 하고난 후로 나뉜다
흠...터레스팅....",koreana,True,113.9,2020-08-29 14:28:44
85099569,"nice
",schinese,True,34.7,2021-01-21 17:48:50
78876106,잼,koreana,True,12.6,2020-11-07 11:47:50
83804896,great,english,True,55.2,2021-01-02 11:01:24
83687515,By far it is the best game ever. so much depth and layers of interesting stories. along with that truly breathtaking quality game play.,english,True,131.9,2020-12-31 23:34:45
84864544,Amazing game. Can't really say more than that.,english,True,232.3,2021-01-17 17:51:28
85005078,nice,russian,True,0.1,2021-01-20 00:27:34
84411402,best,english,True,88.4,2021-01-10 06:51:12
84409583,갓겜(사이버 펑크와는 다르게),koreana,True,75.0,2021-01-10 06:04:44
83726720,like sex but better,english,True,148.1,2021-01-01 13:04:30
84581243,I hate witcher 3. It stinks.,english,True,19.4,2021-01-12 23:52:42
83930096,"Breathtaking. I was enjoying the game since the very beginning until the last drop of the absolutely stunning story experience. Game mechanics are perfect, very nice crafting system, many side quest and little side stories (some of them also affects the main story line). Sometimes I found a few bugs but nothing what would annoy me. Anyway the game is perfect in many ways and there is not many negatives. When I think about it I could mentiont just useless witcher armor sets (could be more epic when they are so hard to craft - you can find much better armour easier) and few bugs which you sometimes encounter.",english,True,110.7,2021-01-03 19:28:13
83503822,This game does not need any comments. It's just a masterpiece!,english,True,103.2,2020-12-29 19:34:19
84090467,"Fucking. Masterpiece.

11/10",english,True,108.2,2021-01-05 18:30:37
75893348,"ì¤í ìë ì¡ì ì¢ìíë©´ í ë§.
ì¤í ë¦¬ë ê·¸ë¥ ê·¸ë¼.",koreana,True,272.5,2020-09-13 07:22:50
84582301,waited 5 years  and didnt know about this game WOW just WOW hands down best game i have ever played,english,True,211.8,2021-01-13 00:19:13
84076908,NICE,english,True,111.2,2021-01-05 15:21:39
85104501,"""Trzeba tu się rozejrzeć"" (c) Geralt
Zajefajna gra RPG, poprostu świetna, just GG.",polish,True,102.4,2021-01-21 19:34:17
83936609,"I got this game on sale quite a while ago, and played through it last year, I wasn't sure what I was getting into since I'm not big on Witcher lore and the first two games felt kinda alienating to play for me. To my surprise, I ended up really liking and enjoying this game. Now I'm not really into this D&D/Medieval themed games or media usually and I don't usually like how austere, confusing, or uninvolving most RPGs feel, but this feels very much so playable unlike those games, and even though there's stuff that I still don't fully understand, for the most part it's either simple enough that you don't have trouble grasping concept or you come to understand how they work over time, and you can easily finish the game even without really understanding everything about them. Regardless, the story is fairly simple, you look for Ciri, the protagonist Geralt's figurative daughter and protege, who is on the run from an entity known as the Wild Hunt, as you look for clues and traces through three vast regions of swamp-infested Velen, urban centers of Oxenfurt and Novigrad, and the Nordic-like Isle of Skellige. There's even more with the DLC but the base game is expansive enough on it's own that it's kinda hard to run out of things to do, whether it be side quests, contracts, or treasures of some sort. Even though as I said I'm not big on Witcher lore you do end up becoming interested in the socio-economic and political situation of this world and your actions do define the ending as well as ending for various characters, and I should mention, it is vital to have interesting and well-written characters in relatively simple stories like these and well they nail that here too. Although Geralt is pretty lacking in his ability to display emotions due to his mutations, you still get some emotional moments and since he is the player's mouth-piece you do feel some relation to him, and everyone else, fellow witchers, Triss, Yennefer, Ciri, and others, are great characters on their own and there is a joy to interact with people overall. There is not much else to say here, great game.",english,True,239.7,2021-01-03 20:58:34
